Policy;History;Compliant;STS count;Time 1(ms);Time 2(ms);Time 3(ms);Time 4(ms);Time 5(ms);Time 6(ms);Time 7(ms);Time 8(ms);Time 9(ms);Time 10(ms)
Contr-pol-noncompl-exc-21;hist-100-20-1;false;405;0.256375;0.197334;0.184209;0.188709;0.186209;0.193;0.187542;0.189791;0.1845;0.200417
Contr-pol-noncompl-exc-21;hist-100-20-6;false;374;0.2085;0.137583;0.138542;0.13525;0.137541;0.137542;0.137875;0.132125;0.133917;0.139125
Contr-pol-noncompl-exc-21;hist-100-20-7;false;388;0.2875;0.229583;0.223792;0.220625;0.22475;0.221;0.223708;0.227667;0.218667;0.213667
Contr-pol-noncompl-exc-76;hist-100-20-8;false;320;0.449084;0.317833;0.32175;0.304416;0.315834;0.315875;0.318083;0.315375;0.3105;0.320125
Contr-pol-noncompl-exc-76;hist-100-20-4;false;384;0.198542;0.1335;0.131958;0.14575;0.13125;0.132375;0.130584;0.132125;0.132;0.132541
Contr-pol-noncompl-exc-76;hist-100-20-5;false;392;0.312709;0.19225;0.171333;0.16375;0.166084;0.166125;0.164333;0.164833;0.162708;0.163958
Contr-pol-noncompl-exc-76;hist-100-20-9;false;377;0.343375;0.259833;0.26575;0.264792;0.260916;0.26675;0.262375;0.258584;0.270167;0.259416
Contr-pol-noncompl-exc-76;hist-100-20-2;false;378;0.193;0.123792;0.122166;0.119042;0.121542;0.119334;0.122375;0.121042;0.121416;0.126167
Contr-pol-noncompl-exc-76;hist-100-20-10;false;368;0.293125;0.228666;0.228875;0.227834;0.22225;0.228;0.22825;0.230958;0.232792;0.226667
Contr-pol-noncompl-exc-76;hist-100-20-3;false;377;0.190958;0.12175;0.120584;0.120125;0.117833;0.119708;0.119333;0.118167;0.120084;0.118208
Contr-pol-noncompl-exc-76;hist-100-20-1;false;273;0.413125;0.340916;0.344292;0.334458;0.3495;0.337833;0.337375;0.341167;0.33925;0.3305
Contr-pol-noncompl-exc-76;hist-100-20-6;false;384;0.222458;0.151625;0.152542;0.152708;0.155083;0.152958;0.155375;0.15025;0.150875;0.149667
Contr-pol-noncompl-exc-76;hist-100-20-7;false;377;0.184166;0.120625;0.121042;0.117917;0.118958;0.121125;0.119459;0.120833;0.118459;0.120417
Contr-pol-noncompl-exc-99;hist-100-20-8;false;372;0.395042;0.223792;0.220333;0.219583;0.224875;0.217208;0.22;0.222;0.217958;0.217708
Contr-pol-noncompl-exc-99;hist-100-20-4;false;384;0.219375;0.159458;0.152292;0.154167;0.152583;0.150584;0.15325;0.159417;0.150583;0.154334
Contr-pol-noncompl-exc-99;hist-100-20-5;false;406;0.274458;0.210333;0.206125;0.207791;0.216542;0.213041;0.210042;0.20825;0.211667;0.2075
Contr-pol-noncompl-exc-99;hist-100-20-9;false;377;0.1885;0.118625;0.121875;0.119;0.14575;0.133125;0.122541;0.122417;0.119958;0.121
Contr-pol-noncompl-exc-99;hist-100-20-2;false;399;0.245167;0.182167;0.178625;0.178875;0.180833;0.177167;0.1855;0.176042;0.181375;0.17675
Contr-pol-noncompl-exc-99;hist-100-20-10;false;378;0.209792;0.145167;0.1415;0.142542;0.144916;0.1425;0.142333;0.147417;0.143792;0.146792
Contr-pol-noncompl-exc-99;hist-100-20-3;false;331;0.377125;0.324375;0.316209;0.308;0.309208;0.311042;0.314;0.304583;0.307041;0.3035
Contr-pol-noncompl-exc-99;hist-100-20-1;false;391;0.208084;0.146625;0.143375;0.148708;0.141292;0.144292;0.154583;0.146375;0.142;0.146458
Contr-pol-noncompl-exc-99;hist-100-20-6;false;343;0.316208;0.247708;0.247958;0.241375;0.25075;0.252834;0.255875;0.247125;0.260292;0.250542
Contr-pol-noncompl-exc-99;hist-100-20-7;false;384;0.291583;0.220292;0.211292;0.211958;0.21275;0.215833;0.2155;0.222584;0.214833;0.216709
Contr-pol-noncompl-exc-56;hist-100-20-8;false;327;0.431666;0.319084;0.300959;0.300083;0.311083;0.300625;0.301083;0.305291;0.323709;0.308416
Contr-pol-noncompl-exc-56;hist-100-20-4;false;393;0.263625;0.206;0.206417;0.19375;0.188708;0.191875;0.193625;0.189209;0.198708;0.189625
Contr-pol-noncompl-exc-56;hist-100-20-5;false;387;0.233792;0.169125;0.163792;0.163375;0.159416;0.159208;0.162584;0.160583;0.157708;0.1585
Contr-pol-noncompl-exc-56;hist-100-20-9;false;386;0.329666;0.258959;0.262917;0.256958;0.265875;0.254584;0.258792;0.250375;0.261125;0.254542
Contr-pol-noncompl-exc-56;hist-100-20-2;false;408;0.245167;0.173792;0.177792;0.172083;0.174;0.170208;0.175542;0.17275;0.174167;0.167375
Contr-pol-noncompl-exc-56;hist-100-20-10;false;381;0.260834;0.201458;0.191375;0.188083;0.183916;0.1955;0.185083;0.186667;0.191917;0.194667
Contr-pol-noncompl-exc-56;hist-100-20-3;false;389;0.233417;0.163;0.173;0.159;0.166375;0.160666;0.160875;0.155584;0.161583;0.161542
Contr-pol-noncompl-exc-56;hist-100-20-1;false;389;0.203583;0.145375;0.141167;0.157458;0.142375;0.145834;0.143333;0.14375;0.145833;0.14275
Contr-pol-noncompl-exc-56;hist-100-20-6;false;274;0.418792;0.339084;0.3415;0.372209;0.349833;0.343583;0.334084;0.343166;0.339958;0.334708
Contr-pol-noncompl-exc-56;hist-100-20-7;false;399;0.243167;0.182;0.176;0.179;0.17525;0.177167;0.176666;0.177959;0.175833;0.171708
Contr-pol-noncompl-exc-40;hist-100-20-8;false;338;0.409167;0.288167;0.287833;0.285125;0.281584;0.273375;0.27925;0.282417;0.277125;0.277791
Contr-pol-noncompl-exc-40;hist-100-20-4;false;380;0.282041;0.233334;0.229791;0.224584;0.2355;0.228916;0.226542;0.231709;0.233041;0.232792
Contr-pol-noncompl-exc-40;hist-100-20-5;false;402;0.253417;0.186208;0.181542;0.1795;0.184917;0.184375;0.182875;0.193167;0.183291;0.186917
Contr-pol-noncompl-exc-40;hist-100-20-9;false;379;0.293083;0.226833;0.227083;0.224083;0.230084;0.226708;0.225583;0.226209;0.269708;0.232792
Contr-pol-noncompl-exc-40;hist-100-20-2;false;331;0.376209;0.297125;0.30025;0.296292;0.300125;0.285209;0.286416;0.343959;0.304208;0.297
Contr-pol-noncompl-exc-40;hist-100-20-10;false;327;0.3955;0.30575;0.308667;0.306667;0.31725;0.304584;0.314791;0.306875;0.306084;0.306166
Contr-pol-noncompl-exc-40;hist-100-20-3;false;381;0.19925;0.12475;0.123083;0.124584;0.124166;0.12375;0.124417;0.16125;0.143917;0.132833
Contr-pol-noncompl-exc-40;hist-100-20-1;false;408;0.242792;0.173542;0.190875;0.179042;0.182042;0.18475;0.176209;0.167041;0.170875;0.17075
Contr-pol-noncompl-exc-40;hist-100-20-6;false;367;0.198834;0.125333;0.126958;0.128417;0.130167;0.125084;0.128291;0.12575;0.125667;0.129166
Contr-pol-noncompl-exc-40;hist-100-20-7;false;274;0.422791;0.338333;0.350709;0.340792;0.353541;0.339042;0.339333;0.351708;0.356666;0.345042
Contr-pol-noncompl-exc-83;hist-100-20-8;false;392;0.369042;0.160209;0.150708;0.145916;0.142167;0.145917;13.095959;0.215541;0.173917;0.152458
Contr-pol-noncompl-exc-83;hist-100-20-4;false;371;0.244083;0.244;0.230208;0.237209;0.261958;0.253625;0.251667;0.253083;0.242041;0.221458
Contr-pol-noncompl-exc-83;hist-100-20-5;false;397;0.196167;0.178958;0.185417;0.167417;0.182917;0.172166;0.176458;0.164208;0.175416;0.170834
Contr-pol-noncompl-exc-83;hist-100-20-9;false;368;0.284792;0.274875;0.259625;0.267;0.270459;0.268583;0.262833;0.268833;0.256542;0.262292
Contr-pol-noncompl-exc-83;hist-100-20-2;false;350;0.284875;0.285208;0.277708;0.293084;0.276459;0.269916;0.282583;0.27675;0.285208;0.28325
Contr-pol-noncompl-exc-83;hist-100-20-10;false;397;0.181375;0.174;0.166833;0.170042;0.170667;0.173791;0.171084;0.166708;0.163792;0.170625
Contr-pol-noncompl-exc-83;hist-100-20-3;false;391;0.177875;0.161709;0.157458;0.162166;0.161292;0.165875;0.165042;0.161291;0.161209;0.157958
Contr-pol-noncompl-exc-83;hist-100-20-1;false;382;0.142042;0.125292;0.123917;0.127;0.126875;0.130292;0.124042;0.122833;0.132959;0.126542
Contr-pol-noncompl-exc-83;hist-100-20-6;false;342;0.255916;0.243625;0.240542;0.244042;0.243958;0.237583;0.243375;0.248125;0.236;0.238292
Contr-pol-noncompl-exc-83;hist-100-20-7;false;271;0.332459;0.324792;0.334541;0.33275;0.325667;0.326625;0.332541;0.339125;0.344083;0.339542
Contr-pol-noncompl-exc-95;hist-100-20-8;false;375;0.236375;0.117208;0.114708;0.1145;0.116334;0.114708;0.115042;0.113708;0.118583;0.116292
Contr-pol-noncompl-exc-95;hist-100-20-4;false;380;0.204334;0.144833;0.144;0.14475;0.154584;0.173834;0.146666;0.144084;0.144583;0.142083
Contr-pol-noncompl-exc-95;hist-100-20-5;false;395;0.317459;0.249042;0.250833;0.251667;0.251167;0.252208;0.248917;0.253375;0.258416;0.247708
Contr-pol-noncompl-exc-95;hist-100-20-9;false;381;0.1885;0.126042;0.124875;0.138125;0.133041;0.133417;0.128292;0.12325;0.122291;0.127791
Contr-pol-noncompl-exc-95;hist-100-20-2;false;404;0.2515;0.188042;0.191292;0.188709;0.18725;0.184333;0.184167;0.182708;0.186208;0.184834
Contr-pol-noncompl-exc-95;hist-100-20-10;false;396;0.238583;0.172125;0.169917;0.174625;0.169791;0.169667;0.180833;0.179084;0.169542;0.1675
Contr-pol-noncompl-exc-95;hist-100-20-3;false;387;0.223416;0.159542;0.161208;0.154667;0.217167;0.194917;0.167833;0.158208;0.220333;0.170625
Contr-pol-noncompl-exc-95;hist-100-20-1;false;375;0.329625;0.2325;0.236459;0.238792;0.234625;0.237167;0.233708;0.237292;0.239708;0.230625
Contr-pol-noncompl-exc-95;hist-100-20-6;false;377;0.229083;0.149542;0.149;0.150958;0.148541;0.147459;0.148291;0.147833;0.147667;0.147875
Contr-pol-noncompl-exc-95;hist-100-20-7;false;381;0.247583;0.160334;0.155291;0.160125;0.149917;0.1535;0.169209;0.2255;0.2065;0.285584
Contr-pol-noncompl-exc-94;hist-100-20-8;false;332;0.567125;0.316958;0.375625;0.3985;0.384541;0.365291;0.361208;0.3865;0.401416;0.326042
Contr-pol-noncompl-exc-94;hist-100-20-4;false;380;0.207458;0.133083;0.13;0.143584;0.146833;0.145625;0.144167;0.140917;0.149625;0.167125
Contr-pol-noncompl-exc-94;hist-100-20-5;false;374;0.26625;0.15575;0.139792;0.137625;0.1385;0.143;0.118375;0.122958;0.122375;0.148709
Contr-pol-noncompl-exc-94;hist-100-20-9;false;361;0.514625;0.277625;0.240208;0.269209;0.22575;0.214375;0.1875;0.160833;0.153125;0.156791
Contr-pol-noncompl-exc-94;hist-100-20-2;false;393;0.307416;0.246375;0.271709;0.250541;0.244958;0.254167;0.274833;0.317875;0.262375;0.243542
Contr-pol-noncompl-exc-94;hist-100-20-10;false;376;0.185459;0.11975;0.11675;0.115584;0.116708;0.115375;0.115833;0.121084;0.130167;0.122333
Contr-pol-noncompl-exc-94;hist-100-20-3;false;350;0.412792;0.285166;0.277709;0.248333;0.286458;0.261375;0.277458;0.263542;0.254459;0.266625
Contr-pol-noncompl-exc-94;hist-100-20-1;false;356;0.319709;0.256666;0.245792;0.24975;0.245875;0.254916;0.243084;0.245583;0.244084;0.249541
Contr-pol-noncompl-exc-94;hist-100-20-6;false;375;0.206708;0.136542;0.140666;0.13525;0.131583;0.136542;0.138667;0.135542;0.134708;0.138959
Contr-pol-noncompl-exc-94;hist-100-20-7;false;315;0.353209;0.277083;0.287875;0.288834;0.281583;0.289292;0.292208;0.281042;0.285208;0.290125
Contr-pol-noncompl-exc-82;hist-100-20-8;false;380;0.271125;0.138708;0.131625;0.1275;0.124458;0.125083;0.124042;0.127875;0.120125;0.123625
Contr-pol-noncompl-exc-82;hist-100-20-4;false;360;0.33975;0.276584;0.271958;0.275;0.270958;0.269917;0.262666;0.26775;0.278334;0.275458
Contr-pol-noncompl-exc-82;hist-100-20-5;false;384;0.20325;0.133458;0.129459;0.1315;0.1265;0.127166;0.132458;0.127792;0.131917;0.130459
Contr-pol-noncompl-exc-82;hist-100-20-9;false;295;0.388;0.333;0.367167;0.345833;0.331334;0.332625;0.321166;0.325709;0.337416;0.328583
Contr-pol-noncompl-exc-82;hist-100-20-2;false;349;0.354208;0.278167;0.282333;0.283042;0.27875;0.274875;0.279167;0.281167;0.281291;0.293125
Contr-pol-noncompl-exc-82;hist-100-20-10;false;381;0.196916;0.124959;0.123875;0.123;0.12525;0.126;0.123417;0.1275;0.127292;0.126042
Contr-pol-noncompl-exc-82;hist-100-20-3;false;357;0.298667;0.229416;0.2285;0.227584;0.230583;0.232458;0.233;0.225125;0.28175;0.253125
Contr-pol-noncompl-exc-82;hist-100-20-1;false;333;0.364916;0.293667;0.29025;0.292333;0.297375;0.295584;0.294042;0.297166;0.290625;0.3
Contr-pol-noncompl-exc-82;hist-100-20-6;false;350;0.309125;0.235;0.240291;0.235542;0.23475;0.239083;0.245417;0.242916;0.241667;0.2405
Contr-pol-noncompl-exc-82;hist-100-20-7;false;272;0.417125;0.344167;0.327792;0.3235;0.34425;0.331875;0.343958;0.3315;0.334333;0.334667
Contr-pol-noncompl-exc-41;hist-100-20-8;false;372;0.227708;0.118667;0.113208;0.112583;0.112417;0.111875;0.111917;0.112708;0.111625;0.116208
Contr-pol-noncompl-exc-41;hist-100-20-4;false;381;0.200792;0.18175;0.161125;0.150209;0.148083;0.149875;0.147333;0.144834;0.14875;0.143958
Contr-pol-noncompl-exc-41;hist-100-20-5;false;413;0.26675;0.2105;0.19975;0.202042;0.201209;0.199583;0.1995;0.201792;0.201417;0.196167
Contr-pol-noncompl-exc-41;hist-100-20-9;false;331;0.377542;0.312625;0.3075;0.30525;0.303209;0.305125;0.31025;0.312875;0.307417;0.312458
Contr-pol-noncompl-exc-41;hist-100-20-2;false;383;0.198958;0.131917;0.128667;0.126542;0.131625;0.13075;0.129584;0.130833;0.127959;0.129583
Contr-pol-noncompl-exc-41;hist-100-20-10;false;383;0.260417;0.203875;0.194042;0.194;0.187708;0.197084;0.187416;0.198666;0.204959;0.197042
Contr-pol-noncompl-exc-41;hist-100-20-3;false;333;0.391541;0.315625;0.312042;0.325166;0.3095;0.317291;0.30675;0.319084;0.31525;0.308458
Contr-pol-noncompl-exc-41;hist-100-20-1;false;330;0.340958;0.271625;0.268;0.270417;0.26325;0.262208;0.268334;0.27075;0.275333;0.27025
Contr-pol-noncompl-exc-41;hist-100-20-6;false;386;0.270833;0.163834;0.159;0.155041;0.153166;0.15725;0.153208;0.158834;0.159708;0.158875
Contr-pol-noncompl-exc-41;hist-100-20-7;false;303;0.373792;0.311708;0.302584;0.302875;0.310416;0.307917;0.301542;0.307166;0.311334;0.305292
Contr-pol-noncompl-exc-57;hist-100-20-8;false;336;0.424;0.301417;0.302583;0.299125;0.298084;0.293167;0.306958;0.297917;0.293834;0.298458
Contr-pol-noncompl-exc-57;hist-100-20-4;false;386;0.289708;0.213792;0.216792;0.221792;0.229792;0.217666;0.216875;0.229125;0.217083;0.215
Contr-pol-noncompl-exc-57;hist-100-20-5;false;385;0.219834;0.156417;0.152083;0.15125;0.174583;0.15325;0.154;0.151834;0.152208;0.155917
Contr-pol-noncompl-exc-57;hist-100-20-9;false;352;0.344375;0.2725;0.279333;0.287;0.279;0.281041;0.285667;0.28975;0.281709;0.288791
Contr-pol-noncompl-exc-57;hist-100-20-2;false;296;0.404333;0.338917;0.335333;0.335125;0.339708;0.350667;0.341875;0.356084;0.341542;0.33375
Contr-pol-noncompl-exc-57;hist-100-20-10;false;374;0.28575;0.220167;0.21925;0.215792;0.220458;0.216625;0.212959;0.219875;0.221334;0.216208
Contr-pol-noncompl-exc-57;hist-100-20-3;false;314;0.390041;0.336458;0.325458;0.323375;0.32475;0.329625;0.319042;0.319;0.331625;0.327041
Contr-pol-noncompl-exc-57;hist-100-20-1;false;359;0.3095;0.241;0.236708;0.244709;0.292458;0.233666;0.233709;0.236166;0.244875;0.230458
Contr-pol-noncompl-exc-57;hist-100-20-6;false;376;0.292541;0.21725;0.217;0.218584;0.219;0.23575;0.22375;0.2225;0.224084;0.223083
Contr-pol-noncompl-exc-57;hist-100-20-7;false;367;0.1705;0.103709;0.103333;0.105375;0.103459;0.103833;0.103417;0.104167;0.104167;0.106084
Contr-pol-noncompl-exc-77;hist-100-20-8;false;391;0.26075;0.146958;0.143709;0.142625;0.145417;0.142458;0.148167;0.152416;0.146542;0.139167
Contr-pol-noncompl-exc-77;hist-100-20-4;false;401;0.245542;0.187458;0.181;0.183167;0.178958;0.18475;0.183333;0.178959;0.17875;0.188458
Contr-pol-noncompl-exc-77;hist-100-20-5;false;409;11.269833;0.279083;0.225875;0.218542;0.231208;0.229792;0.213125;0.21575;0.213375;0.211542
Contr-pol-noncompl-exc-77;hist-100-20-9;false;367;0.112916;0.102625;0.104334;0.10175;0.101958;0.102208;0.109542;0.102083;0.1035;0.101709
Contr-pol-noncompl-exc-77;hist-100-20-2;false;393;0.275791;0.255791;0.26;0.254458;0.252834;0.2655;0.268;0.253416;0.257958;0.2535
Contr-pol-noncompl-exc-77;hist-100-20-10;false;265;0.421166;0.421;0.404583;0.402;0.419625;0.411125;0.419666;0.414417;0.425583;0.410667
Contr-pol-noncompl-exc-77;hist-100-20-3;false;390;0.242916;0.229667;0.242166;0.225209;0.225667;0.236084;0.2255;0.225459;0.225083;0.240208
Contr-pol-noncompl-exc-77;hist-100-20-1;false;372;0.123667;0.112791;0.112834;0.11375;0.114208;0.113042;0.11275;0.11525;0.118416;0.115625
Contr-pol-noncompl-exc-77;hist-100-20-6;false;396;0.224916;0.209959;0.2105;0.226583;0.208833;0.211042;0.210583;0.218208;0.213209;0.213958
Contr-pol-noncompl-exc-77;hist-100-20-7;false;371;0.118292;0.111417;0.113417;0.11375;0.12125;0.111;0.111208;0.10975;0.110667;0.1125
Contr-pol-noncompl-exc-98;hist-100-20-8;false;376;0.500709;0.293542;0.2855;0.273792;0.285416;0.355291;0.27875;0.265709;0.321333;0.289417
Contr-pol-noncompl-exc-98;hist-100-20-4;false;385;0.344708;0.286541;0.248;0.244791;0.250375;0.241791;0.242959;0.243;0.26975;0.287292
Contr-pol-noncompl-exc-98;hist-100-20-5;false;375;0.47275;0.3355;0.33675;2.1725;3.301583;0.361416;0.919209;1.854167;0.915833;1.172042
Contr-pol-noncompl-exc-98;hist-100-20-9;false;371;0.664375;0.225375;0.227417;0.242584;0.230791;0.2225;0.2235;0.224333;0.228083;0.223667
Contr-pol-noncompl-exc-98;hist-100-20-2;false;398;0.45525;0.284791;0.260875;0.255125;0.254083;0.266834;0.254541;0.257625;0.26675;0.269167
Contr-pol-noncompl-exc-98;hist-100-20-10;false;374;0.456875;0.281291;0.275209;0.275917;0.296375;0.336875;0.37925;0.283125;0.335542;0.290208
Contr-pol-noncompl-exc-98;hist-100-20-3;false;352;0.507917;0.324583;0.329375;0.319917;0.331875;0.336584;0.344541;0.328208;0.321083;0.32875
Contr-pol-noncompl-exc-98;hist-100-20-1;false;385;0.344542;0.153375;0.15125;0.158792;0.148833;0.147292;0.152208;0.157;0.159708;0.161292
Contr-pol-noncompl-exc-98;hist-100-20-6;false;372;0.495709;0.286709;0.261541;0.272292;0.283583;0.273334;0.271625;0.262333;0.268333;0.256334
Contr-pol-noncompl-exc-98;hist-100-20-7;false;370;0.43525;0.329334;0.30475;0.31275;0.3185;0.311875;0.363708;0.3605;0.303083;0.332833
Contr-pol-noncompl-exc-36;hist-100-20-8;false;369;0.417708;0.257084;0.256;0.267375;0.255209;0.254125;0.260166;0.256709;0.252708;0.266
Contr-pol-noncompl-exc-36;hist-100-20-4;false;359;0.342834;0.275;0.272208;0.278042;0.272084;0.267041;0.271583;0.277584;0.271208;0.274417
Contr-pol-noncompl-exc-36;hist-100-20-5;false;367;0.210791;0.103125;0.099042;0.100208;0.099666;0.101125;0.100417;0.100791;0.100084;0.102375
Contr-pol-noncompl-exc-36;hist-100-20-9;false;368;0.230291;0.162541;0.166375;0.163958;0.167417;0.16325;0.164833;0.167333;0.166125;0.167958
Contr-pol-noncompl-exc-36;hist-100-20-2;false;396;0.337583;0.232917;0.232333;0.229334;0.222416;0.235583;0.231167;0.229625;0.233667;0.232375
Contr-pol-noncompl-exc-36;hist-100-20-10;false;380;0.210291;0.143125;0.14625;0.163875;0.142875;0.146708;0.146625;0.143833;0.144917;0.145917
Contr-pol-noncompl-exc-36;hist-100-20-3;false;391;0.282334;0.181417;0.1845;0.186958;0.18;0.182375;0.178917;0.184708;0.199;0.22
Contr-pol-noncompl-exc-36;hist-100-20-1;false;377;0.307084;0.246625;0.242833;0.237459;0.246583;0.244625;0.244667;0.244375;0.241458;0.22575
Contr-pol-noncompl-exc-36;hist-100-20-6;false;289;0.424292;0.323125;0.328166;0.323708;0.327542;0.313292;0.31675;0.320125;0.333333;0.317833
Contr-pol-noncompl-exc-36;hist-100-20-7;false;387;0.294875;0.220292;0.217833;0.21875;0.221375;0.207792;0.21325;0.213292;0.227417;0.221167
Contr-pol-noncompl-exc-61;hist-100-20-8;false;377;0.309333;0.194333;0.192042;0.187;0.185125;0.18325;0.183667;0.180542;0.190458;0.189583
Contr-pol-noncompl-exc-61;hist-100-20-4;false;368;0.166667;0.107625;0.10525;0.115;0.106542;0.104;0.105083;0.104209;0.107;0.116583
Contr-pol-noncompl-exc-61;hist-100-20-5;false;380;0.188292;0.129333;0.125291;0.124625;0.125208;0.125417;0.126417;0.129209;0.127833;0.125917
Contr-pol-noncompl-exc-61;hist-100-20-9;false;368;0.166708;0.107083;0.102833;0.106042;0.103167;0.104833;0.101834;0.10375;0.106542;0.10425
Contr-pol-noncompl-exc-61;hist-100-20-2;false;400;0.224167;0.16025;0.159041;0.159083;0.160792;0.165375;0.16125;0.160833;0.156625;0.15525
Contr-pol-noncompl-exc-61;hist-100-20-10;false;290;0.408625;0.323291;0.319292;0.321667;0.323917;0.334542;0.322625;0.330708;0.321917;0.332792
Contr-pol-noncompl-exc-61;hist-100-20-3;false;327;0.382459;0.322333;0.316209;0.33525;0.389459;0.354416;0.301208;0.3035;0.308916;0.307959
Contr-pol-noncompl-exc-61;hist-100-20-1;false;378;0.194541;0.123542;0.12375;0.123584;0.123791;0.122416;0.119625;0.130041;0.123042;0.12475
Contr-pol-noncompl-exc-61;hist-100-20-6;false;281;0.401;0.328333;0.339334;0.3325;0.340875;0.333292;0.353875;0.324375;0.333291;0.331417
Contr-pol-noncompl-exc-61;hist-100-20-7;false;323;0.354917;0.329541;0.392458;0.299042;0.275792;0.305916;0.288416;0.28225;0.280667;0.285083
