Policy;History;Compliant;STS count;Time 1(ms);Time 2(ms);Time 3(ms);Time 4(ms);Time 5(ms);Time 6(ms);Time 7(ms);Time 8(ms);Time 9(ms);Time 10(ms)
Contr-pol-compl-ovrd-1;hist-100-20-1;true;157;0.388167;0.372375;0.342667;0.322792;0.338;0.321167;0.589666;0.447625;0.540542;0.342833
Contr-pol-compl-ovrd-1;hist-100-20-6;true;147;0.316167;0.298417;0.295958;0.296167;0.295167;0.291875;0.298583;0.308083;0.624875;0.406167
Contr-pol-compl-ovrd-1;hist-100-20-7;true;158;0.334875;0.314666;0.31575;0.359875;0.33875;0.305041;0.316125;0.306667;0.32725;1.046625
Contr-pol-compl-ovrd-20;hist-100-20-8;true;190;0.944542;0.457;0.388167;0.37025;0.385416;0.390834;0.371208;0.446916;0.380917;0.3845
Contr-pol-compl-ovrd-20;hist-100-20-4;true;205;0.497334;0.405042;0.383875;0.387334;0.418916;0.41675;0.396417;0.394208;0.56225;0.535416
Contr-pol-compl-ovrd-20;hist-100-20-5;true;97;0.609292;0.259458;0.205;0.21775;0.216041;0.192875;0.185042;0.183458;0.1895;0.182583
Contr-pol-compl-ovrd-20;hist-100-20-9;true;121;0.29525;0.224167;0.252292;0.257625;0.268667;0.230666;0.221209;0.236;0.246958;0.226333
Contr-pol-compl-ovrd-20;hist-100-20-2;true;150;0.346084;0.274125;0.286875;0.277541;0.332958;0.296792;0.27025;0.287583;0.3675;0.306834
Contr-pol-compl-ovrd-20;hist-100-20-10;true;19;0.176959;0.095834;0.086709;0.080708;0.152458;0.089583;0.071583;0.07375;0.083917;0.0725
Contr-pol-compl-ovrd-20;hist-100-20-3;true;24;0.166292;0.073416;0.082292;0.087667;0.073125;0.077333;0.072667;0.078041;0.079792;0.191667
Contr-pol-compl-ovrd-20;hist-100-20-1;true;26;0.202625;0.087958;0.084958;0.085166;0.082584;0.078167;0.083458;0.081458;0.081208;0.115917
Contr-pol-compl-ovrd-20;hist-100-20-6;true;18;0.311042;0.084709;0.0775;0.114791;0.092625;0.079917;0.07675;0.079167;0.129583;0.077125
Contr-pol-compl-ovrd-20;hist-100-20-7;true;110;0.425291;0.272042;0.236125;0.247875;0.293916;0.265875;0.254667;0.235833;0.224208;0.215708
Contr-pol-compl-ovrd-6;hist-100-20-8;true;32;0.290417;0.096583;0.091916;0.090042;0.08725;0.085875;0.085333;0.083708;0.085292;0.083458
Contr-pol-compl-ovrd-6;hist-100-20-4;true;112;0.345666;0.248;0.224541;0.3145;0.443416;0.313041;0.251208;0.221458;0.207875;0.212
Contr-pol-compl-ovrd-6;hist-100-20-5;true;14;0.149833;0.067084;0.059667;0.056667;0.059166;0.072417;0.071541;0.066834;0.068208;0.057667
Contr-pol-compl-ovrd-6;hist-100-20-9;true;155;0.384875;0.29875;4.822125;0.597584;0.471625;0.318416;0.387291;0.313041;0.289167;0.287708
Contr-pol-compl-ovrd-6;hist-100-20-2;true;86;0.233625;0.174875;0.173292;0.175541;0.178459;0.172875;0.171459;0.173084;0.169709;0.237
Contr-pol-compl-ovrd-6;hist-100-20-10;true;237;0.467375;0.94925;0.457667;0.41725;0.414833;0.436917;0.834708;1.205125;0.553541;0.424459
Contr-pol-compl-ovrd-6;hist-100-20-3;true;170;0.305208;0.297166;0.309084;0.298125;0.282959;0.855542;0.799959;0.44075;0.307417;0.295208
Contr-pol-compl-ovrd-6;hist-100-20-1;true;187;0.334792;0.32275;0.32325;0.316875;0.317875;0.341708;0.337208;0.310792;0.321834;0.312125
Contr-pol-compl-ovrd-6;hist-100-20-6;true;172;0.32375;0.309916;0.288875;0.305583;0.296917;0.2925;0.551417;0.991417;0.386166;0.320042
Contr-pol-compl-ovrd-6;hist-100-20-7;true;180;0.338333;0.332542;0.330417;0.326167;0.300709;0.429875;0.392417;0.315208;0.344917;0.310541
Contr-pol-compl-ovrd-16;hist-100-20-8;true;24;0.308167;0.07775;0.07075;0.070125;0.068292;0.069791;0.066209;0.070041;0.0685;0.068583
Contr-pol-compl-ovrd-16;hist-100-20-4;true;193;0.420708;0.369334;0.322583;0.354625;0.340333;0.334625;0.315333;0.315166;0.328166;0.3835
Contr-pol-compl-ovrd-16;hist-100-20-5;true;165;0.362792;0.29125;0.264708;0.268833;0.279125;0.266084;0.265;0.262083;0.266875;0.263834
Contr-pol-compl-ovrd-16;hist-100-20-9;true;59;0.218625;0.1225;0.112125;0.111875;0.114125;0.120458;0.114208;0.116167;0.363166;0.612292
Contr-pol-compl-ovrd-16;hist-100-20-2;true;216;0.614375;0.403541;0.364166;0.370375;0.376125;0.365458;0.629083;0.692875;0.67375;0.390917
Contr-pol-compl-ovrd-16;hist-100-20-10;true;141;0.334292;0.24275;0.236791;0.235417;0.240584;0.245125;0.243834;0.235791;0.371334;0.276833
Contr-pol-compl-ovrd-16;hist-100-20-3;true;121;0.343167;0.484208;0.313584;0.223917;0.208125;0.209667;0.212583;0.232208;0.216875;0.222209
Contr-pol-compl-ovrd-16;hist-100-20-1;true;124;0.299625;0.221541;0.239417;0.22475;0.216333;0.230417;0.22275;0.217833;0.218958;0.315334
Contr-pol-compl-ovrd-16;hist-100-20-6;true;189;0.427458;0.320917;0.3365;0.327334;0.307;0.306375;0.311291;0.308167;0.309791;0.311459
Contr-pol-compl-ovrd-16;hist-100-20-7;true;64;0.211792;0.135208;0.133333;0.134083;0.130166;0.132792;0.133125;0.131292;0.132583;0.129833
Contr-pol-compl-no-exc;hist-100-20-8;true;266;1.917833;0.779375;0.750875;0.767583;0.810209;5.975792;0.79075;0.678333;0.66625;0.647708
Contr-pol-compl-no-exc;hist-100-20-4;true;266;0.688458;0.672625;0.64825;1.09275;1.010833;0.701833;0.642292;0.622083;0.617667;0.621375
Contr-pol-compl-no-exc;hist-100-20-5;true;266;1.287042;0.81475;0.681083;0.756792;0.762208;0.775292;0.742416;0.741375;1.205542;1.295875
Contr-pol-compl-no-exc;hist-100-20-9;true;266;0.814458;0.765583;1.135209;0.813083;0.742375;0.73725;0.894875;0.826042;0.796;0.733
Contr-pol-compl-no-exc;hist-100-20-2;true;266;0.756125;0.992708;1.018208;0.806459;1.458291;0.797833;0.713958;0.705;0.753375;0.695875
Contr-pol-compl-no-exc;hist-100-20-10;true;266;0.729667;1.040458;0.768167;0.742875;0.721666;0.816958;0.804833;0.864458;0.728208;0.727625
Contr-pol-compl-no-exc;hist-100-20-3;true;266;0.72275;0.897792;0.722083;0.722;0.682125;0.689708;0.701417;1.130208;0.743584;0.695
Contr-pol-compl-no-exc;hist-100-20-1;true;266;0.688334;0.687917;0.702375;0.798416;0.761;0.700958;0.716;0.848834;0.913583;0.726417
Contr-pol-compl-no-exc;hist-100-20-6;true;266;0.725;0.7355;1.196;0.960875;0.722417;0.702333;0.888667;0.813375;0.796042;0.682917
Contr-pol-compl-no-exc;hist-100-20-7;true;266;0.67625;0.75225;0.767;0.694;0.6705;0.638167;0.62925;0.708375;1.16575;0.67975
Contr-pol-compl-ovrd-17;hist-100-20-8;true;126;1.021041;0.540917;0.2895;0.230833;0.222541;0.22775;0.218375;0.2235;0.222;0.214541
Contr-pol-compl-ovrd-17;hist-100-20-4;true;87;0.242041;0.184125;0.15675;0.161;0.224292;0.1715;0.159;0.774042;0.354959;0.164792
Contr-pol-compl-ovrd-17;hist-100-20-5;true;50;0.182291;0.107709;0.106;0.103583;0.104208;0.10425;4.568291;0.154542;0.105708;0.108542
Contr-pol-compl-ovrd-17;hist-100-20-9;true;228;0.399916;0.452334;0.399959;0.84025;0.430417;0.383833;0.378709;0.384584;0.396167;0.365667
Contr-pol-compl-ovrd-17;hist-100-20-2;true;65;0.209542;0.134541;0.125;0.192583;0.209208;0.450334;0.167875;0.145208;0.12775;0.126792
Contr-pol-compl-ovrd-17;hist-100-20-10;true;37;0.107583;0.099042;0.088625;0.089375;0.086458;0.089375;0.088792;0.087625;0.087375;0.083791
Contr-pol-compl-ovrd-17;hist-100-20-3;true;206;0.34775;0.32625;0.33175;0.39375;0.42975;0.708333;0.337125;0.345;0.332208;0.330417
Contr-pol-compl-ovrd-17;hist-100-20-1;true;113;0.205458;0.1975;0.194916;0.190042;0.215959;0.196125;0.273458;0.220875;0.205791;0.275833
Contr-pol-compl-ovrd-17;hist-100-20-6;true;139;0.265667;0.244667;0.241416;0.234125;0.23775;0.22875;0.241417;0.235042;0.230833;0.239833
Contr-pol-compl-ovrd-17;hist-100-20-7;true;239;0.396208;0.4515;0.498667;0.394042;0.401375;0.400292;0.404916;0.399166;0.401375;0.40175
Contr-pol-compl-ovrd-7;hist-100-20-8;true;221;0.656084;0.384458;0.368;0.366875;0.366125;0.360875;0.361208;0.423125;0.779417;0.629708
Contr-pol-compl-ovrd-7;hist-100-20-4;true;131;0.324875;0.227333;0.223583;0.216708;0.223333;0.218458;0.220666;0.236125;0.212875;0.223125
Contr-pol-compl-ovrd-7;hist-100-20-5;true;233;0.711833;0.427042;0.426583;0.426834;0.407792;0.39825;0.410917;0.389542;0.401917;0.583042
Contr-pol-compl-ovrd-7;hist-100-20-9;true;130;0.592042;0.393458;0.369458;0.249375;0.236792;0.236459;0.22475;0.226292;0.258791;0.242334
Contr-pol-compl-ovrd-7;hist-100-20-2;true;44;0.196791;0.098375;0.101375;0.142917;0.311333;0.12325;0.104458;0.444875;0.355375;0.298084
Contr-pol-compl-ovrd-7;hist-100-20-10;true;27;0.178167;0.083958;0.080833;0.082625;0.078833;0.074542;0.07475;0.077417;0.078292;0.080666
Contr-pol-compl-ovrd-7;hist-100-20-3;true;40;0.163667;0.099625;0.08825;0.094167;0.111083;0.12925;0.098;0.093292;0.088375;0.092583
Contr-pol-compl-ovrd-7;hist-100-20-1;true;42;0.189958;0.100333;0.187833;0.259209;0.123209;0.103208;0.189083;0.132375;0.108541;0.100042
Contr-pol-compl-ovrd-7;hist-100-20-6;true;78;0.261583;0.164667;0.153208;0.16075;0.162833;0.176417;0.16275;0.164916;0.16125;0.155875
Contr-pol-compl-ovrd-7;hist-100-20-7;true;6;0.126208;0.057958;0.048125;0.04525;0.047125;0.044084;0.048041;0.048041;0.048417;0.044459
Contr-pol-compl-ovrd-18;hist-100-20-8;true;179;0.617375;0.430708;0.335167;0.31425;0.463667;0.313583;0.322;0.303583;0.335375;0.3955
Contr-pol-compl-ovrd-18;hist-100-20-4;true;166;0.918;0.496042;0.29475;0.285667;0.30825;0.281875;0.278959;0.279042;0.266708;0.2675
Contr-pol-compl-ovrd-18;hist-100-20-5;true;117;0.409209;0.61575;0.20725;0.24775;0.159417;0.143958;0.153875;0.217083;0.159167;0.149417
Contr-pol-compl-ovrd-18;hist-100-20-9;true;32;0.144041;0.062542;0.063875;0.063292;0.067709;0.064333;0.065375;0.065125;0.063125;0.0655
Contr-pol-compl-ovrd-18;hist-100-20-2;true;170;0.282666;0.204833;0.20825;0.488208;0.451458;4.906;0.392708;0.259917;0.25825;0.23575
Contr-pol-compl-ovrd-18;hist-100-20-10;true;199;0.343334;0.295417;0.2905;0.3445;0.634625;0.346083;0.450375;0.310833;0.302958;0.292417
Contr-pol-compl-ovrd-18;hist-100-20-3;true;140;0.248792;0.212167;0.213583;0.211584;0.211708;0.210708;0.217917;0.3;0.308583;0.64325
Contr-pol-compl-ovrd-18;hist-100-20-1;true;139;0.270208;0.216958;0.219292;0.222791;0.207084;0.207916;0.22925;0.208875;0.241542;0.214625
Contr-pol-compl-ovrd-18;hist-100-20-6;true;70;0.148542;0.133292;0.137209;0.143083;0.162375;0.170291;0.191334;0.186333;0.146042;0.133542
Contr-pol-compl-ovrd-18;hist-100-20-7;true;128;0.571042;0.275208;0.207667;0.204625;0.186542;0.186541;0.183333;0.192917;0.193125;0.20125
Contr-pol-compl-ovrd-8;hist-100-20-8;true;155;0.906875;0.431041;0.262042;0.238209;0.233292;0.283667;0.236541;0.252541;0.2365;0.241792
Contr-pol-compl-ovrd-8;hist-100-20-4;true;59;0.16975;0.101917;0.101958;0.111667;0.100917;0.127833;0.108209;0.116042;0.100708;0.104541
Contr-pol-compl-ovrd-8;hist-100-20-5;true;88;0.289375;0.1365;0.140125;0.171;0.156041;0.140166;0.145875;0.147583;0.141416;0.175917
Contr-pol-compl-ovrd-8;hist-100-20-9;true;109;0.309917;0.2555;0.17275;0.165333;0.183291;0.196042;0.174875;0.1715;0.171583;0.170417
Contr-pol-compl-ovrd-8;hist-100-20-2;true;6;0.159041;0.047459;0.042125;0.043333;0.0415;0.041417;0.0495;0.042792;0.043625;0.04375
Contr-pol-compl-ovrd-8;hist-100-20-10;true;45;0.153125;0.088958;0.089625;0.086709;0.118375;0.0885;0.08775;0.086208;0.087334;0.093833
Contr-pol-compl-ovrd-8;hist-100-20-3;true;196;0.372958;0.67125;1.231208;0.805666;0.312;0.32325;0.323792;0.474125;0.329459;0.651292
Contr-pol-compl-ovrd-8;hist-100-20-1;true;87;0.521542;0.194667;0.152208;0.146834;0.146917;0.152667;0.148458;0.144667;0.140375;0.165834
Contr-pol-compl-ovrd-8;hist-100-20-6;true;156;0.315583;0.245917;0.2405;0.275958;0.256;0.311125;0.276375;0.254416;0.685125;0.314625
Contr-pol-compl-ovrd-8;hist-100-20-7;true;42;0.303625;0.102;0.094417;0.092875;0.131209;0.0925;0.098;0.104625;0.128083;0.16875
Contr-pol-compl-ovrd-14;hist-100-20-8;true;117;0.462917;0.259583;0.196459;0.184292;0.372167;0.1925;0.154833;0.155167;0.156;0.149083
Contr-pol-compl-ovrd-14;hist-100-20-4;true;6;0.103834;0.046;0.039917;0.043208;0.037375;0.038041;0.039167;0.037458;0.05225;0.042292
Contr-pol-compl-ovrd-14;hist-100-20-5;true;23;0.161792;0.053333;0.165042;0.058459;0.061625;0.056333;0.122459;0.130834;0.076375;0.068125
Contr-pol-compl-ovrd-14;hist-100-20-9;true;42;0.402209;0.10875;0.085625;0.072375;0.158;0.084083;0.076708;0.073042;0.097417;0.076209
Contr-pol-compl-ovrd-14;hist-100-20-2;true;193;0.313458;0.254792;0.243875;0.23075;0.23475;0.31625;0.249958;0.236375;0.263959;0.969084
Contr-pol-compl-ovrd-14;hist-100-20-10;true;120;0.46425;0.192416;0.15575;0.147;0.189458;0.152542;0.151333;0.143583;0.167667;0.149542
Contr-pol-compl-ovrd-14;hist-100-20-3;true;72;0.190417;0.104083;0.107208;0.104459;0.102834;0.10175;0.207375;0.111084;0.704083;0.449708
Contr-pol-compl-ovrd-14;hist-100-20-1;true;105;0.275583;0.154875;0.147916;0.14925;0.15525;0.148333;0.145;0.14875;0.148125;0.148333
Contr-pol-compl-ovrd-14;hist-100-20-6;true;130;0.239166;0.174;0.16275;0.189042;0.294667;0.596208;0.209584;0.193709;0.253167;0.185125
Contr-pol-compl-ovrd-14;hist-100-20-7;true;102;0.205125;0.13875;0.13475;0.136334;0.13825;0.140333;0.141709;0.140375;0.136208;0.136708
Contr-pol-compl-ovrd-4;hist-100-20-8;true;62;0.264916;0.106708;0.095958;0.093209;0.102291;0.095292;0.094584;0.283;0.13475;0.112917
Contr-pol-compl-ovrd-4;hist-100-20-4;true;32;0.142208;0.071958;0.124333;0.062;0.062792;0.38475;0.090208;0.073375;0.066125;0.061583
Contr-pol-compl-ovrd-4;hist-100-20-5;true;61;0.150333;0.09325;0.08975;0.086208;0.092542;0.090917;0.102958;0.088708;0.085583;0.085541
Contr-pol-compl-ovrd-4;hist-100-20-9;true;167;0.280709;0.237959;0.204834;0.204458;0.32425;0.312916;0.414791;0.417584;0.226709;0.207792
Contr-pol-compl-ovrd-4;hist-100-20-2;true;14;0.114333;0.047083;0.044625;0.043917;0.043625;0.044666;0.044416;0.041416;0.044958;0.040917
Contr-pol-compl-ovrd-4;hist-100-20-10;true;110;0.231666;0.140708;0.1455;0.134375;0.132625;0.153291;0.140167;0.143542;0.137791;0.138709
Contr-pol-compl-ovrd-4;hist-100-20-3;true;32;0.142;0.070375;0.063542;0.065625;0.065833;0.272625;0.324584;0.363291;0.212625;0.075917
Contr-pol-compl-ovrd-4;hist-100-20-1;true;50;0.207958;0.084583;0.0785;0.079292;0.088;0.0775;0.079959;0.080958;0.081375;0.078375
Contr-pol-compl-ovrd-4;hist-100-20-6;true;58;0.187417;0.097917;0.103917;0.111417;0.106167;0.10075;0.100416;0.099208;0.099792;0.100958
Contr-pol-compl-ovrd-4;hist-100-20-7;true;23;0.134083;0.065291;0.063291;0.06;0.059125;0.157667;0.07075;0.065458;0.079084;0.066375
Contr-pol-compl-ovrd-5;hist-100-20-8;true;7;0.270667;0.077042;0.040708;0.050083;0.039875;0.037292;0.036625;0.035875;0.046667;0.038167
Contr-pol-compl-ovrd-5;hist-100-20-4;true;51;0.097209;0.076667;0.075;0.071209;0.07375;0.0755;0.075208;0.075875;0.098583;0.087917
Contr-pol-compl-ovrd-5;hist-100-20-5;true;6;0.043959;0.045583;0.036291;0.033083;0.034292;0.037042;0.036;0.035792;0.043958;0.035792
Contr-pol-compl-ovrd-5;hist-100-20-9;true;7;0.046209;0.03775;0.037958;0.043917;0.039125;0.037416;0.038666;0.035833;0.037208;0.0355
Contr-pol-compl-ovrd-5;hist-100-20-2;true;124;0.182542;0.173167;0.144291;0.151916;0.150917;0.151458;0.14975;0.145084;0.160167;0.146
Contr-pol-compl-ovrd-5;hist-100-20-10;true;173;0.221125;0.213125;0.253459;0.219542;0.226167;0.203917;0.207083;0.22575;0.198875;0.243125
Contr-pol-compl-ovrd-5;hist-100-20-3;true;49;0.086042;0.080875;0.069041;0.071333;0.069291;0.071083;0.070083;0.071125;0.069334;0.076208
Contr-pol-compl-ovrd-5;hist-100-20-1;true;213;0.262542;0.307583;0.353125;0.265541;0.247792;0.245458;0.248084;0.305292;0.269417;0.33775
Contr-pol-compl-ovrd-5;hist-100-20-6;true;116;0.169584;0.145167;0.148542;0.146625;0.152541;0.14775;0.170084;0.171;0.159083;0.142167
Contr-pol-compl-ovrd-5;hist-100-20-7;true;72;0.166042;0.104334;0.127292;0.099083;0.112042;0.109917;0.113042;0.106125;0.104792;0.104625
Contr-pol-compl-ovrd-15;hist-100-20-8;true;143;0.490916;0.192541;0.1805;0.178708;0.174292;0.219792;0.20175;0.172125;0.183333;0.176584
Contr-pol-compl-ovrd-15;hist-100-20-4;true;14;0.101875;0.046;0.041667;0.041667;0.04;0.0445;0.041083;0.050625;0.040709;0.042084
Contr-pol-compl-ovrd-15;hist-100-20-5;true;39;0.123875;0.065583;0.070041;0.063666;0.066292;0.077791;0.059833;0.06;0.058208;0.061083
Contr-pol-compl-ovrd-15;hist-100-20-9;true;236;0.39975;0.321833;0.286625;0.29175;0.335;0.349583;0.299583;0.320208;0.346917;0.373833
Contr-pol-compl-ovrd-15;hist-100-20-2;true;22;0.132875;0.047792;0.045958;0.047083;0.046416;0.046459;0.048959;0.046625;0.046667;0.047208
Contr-pol-compl-ovrd-15;hist-100-20-10;true;209;0.334708;0.338417;0.265709;0.253042;0.249708;0.255542;0.278625;0.280333;0.256084;0.270958
Contr-pol-compl-ovrd-15;hist-100-20-3;true;8;0.103708;0.055167;0.038125;0.039042;0.036834;0.037709;0.037334;0.036291;0.038917;0.047375
Contr-pol-compl-ovrd-15;hist-100-20-1;true;171;0.278792;0.207709;0.210042;0.206791;0.213791;0.2045;0.203167;0.229667;0.208333;0.209916
Contr-pol-compl-ovrd-15;hist-100-20-6;true;181;0.294042;0.214;0.218833;0.214041;0.219916;0.208667;0.274042;0.222667;0.217708;0.212084
Contr-pol-compl-ovrd-15;hist-100-20-7;true;33;0.131791;0.065709;0.06525;0.076208;0.068875;0.066;0.065208;0.085875;0.072958;0.0915
Contr-pol-compl-ovrd-9;hist-100-20-8;true;40;0.307208;0.089875;0.067;0.064292;0.064583;0.060958;0.065708;0.091292;0.071834;0.061417
Contr-pol-compl-ovrd-9;hist-100-20-4;true;23;0.107334;0.048334;0.046542;0.055166;0.0495;0.049334;0.051083;0.047375;0.122;0.050333
Contr-pol-compl-ovrd-9;hist-100-20-5;true;69;0.171541;0.172416;0.101208;0.093958;0.092417;0.091416;0.090916;0.094083;0.09025;0.089875
Contr-pol-compl-ovrd-9;hist-100-20-9;true;51;0.155667;0.152416;0.151417;0.078333;0.071417;0.079583;0.076;0.076125;0.071708;0.071875
Contr-pol-compl-ovrd-9;hist-100-20-2;true;141;0.242709;0.161959;0.168125;0.158834;0.172334;0.157958;0.196958;0.177709;0.195917;0.211334
Contr-pol-compl-ovrd-9;hist-100-20-10;true;53;0.165458;0.0805;0.158208;0.084;0.079917;0.086875;0.094625;0.081417;0.078833;0.076708
Contr-pol-compl-ovrd-9;hist-100-20-3;true;151;0.2835;0.192625;0.183667;0.190042;0.182542;0.192709;0.19375;0.186542;0.199542;0.189791
Contr-pol-compl-ovrd-9;hist-100-20-1;true;7;0.104208;0.03975;0.035334;0.063542;0.036792;0.03625;0.035083;0.034916;0.036083;0.033333
Contr-pol-compl-ovrd-9;hist-100-20-6;true;108;0.203125;0.154416;0.393916;0.278625;0.278541;0.185666;0.151125;0.146292;0.147166;0.153083
Contr-pol-compl-ovrd-9;hist-100-20-7;true;137;0.249208;0.167583;0.171375;0.163166;0.161958;0.1555;0.161417;0.154875;0.196291;0.167583
Contr-pol-compl-ovrd-19;hist-100-20-8;true;15;0.348375;0.056417;0.043334;0.040292;0.04075;0.041417;0.041166;0.041334;0.041584;0.042375
Contr-pol-compl-ovrd-19;hist-100-20-4;true;122;0.283167;0.159041;0.146458;0.21925;0.594;0.224042;0.156291;0.147792;0.14625;0.142333
Contr-pol-compl-ovrd-19;hist-100-20-5;true;155;0.262417;0.180125;0.176792;0.176167;0.189625;0.17875;0.207791;0.176;0.179459;0.189667
Contr-pol-compl-ovrd-19;hist-100-20-9;true;101;0.2665;0.144333;0.137292;0.12625;0.127792;0.138;0.127542;0.123708;0.195084;0.15325
Contr-pol-compl-ovrd-19;hist-100-20-2;true;133;0.239625;0.165792;0.149875;0.16225;0.151792;0.159417;0.158625;0.163333;0.159708;0.160708
Contr-pol-compl-ovrd-19;hist-100-20-10;true;81;0.16475;0.10075;0.107875;0.104625;0.104041;0.199334;0.127667;0.104459;0.105667;0.108125
Contr-pol-compl-ovrd-19;hist-100-20-3;true;57;0.373458;0.125291;0.079209;0.0795;0.080459;0.079834;0.079084;0.075917;0.077917;0.085834
Contr-pol-compl-ovrd-19;hist-100-20-1;true;179;0.297542;0.213667;0.2185;0.205417;0.216292;0.213625;0.208792;0.249375;0.218583;0.215875
Contr-pol-compl-ovrd-19;hist-100-20-6;true;8;0.106542;0.038625;0.036292;0.037875;0.036584;0.037333;0.038875;0.036375;0.036083;0.036167
Contr-pol-compl-ovrd-19;hist-100-20-7;true;206;7.276667;0.325958;0.47325;0.287958;0.719125;0.275333;0.235459;0.240584;0.23625;0.238417
Contr-pol-compl-ovrd-12;hist-100-20-8;true;72;0.3165;0.108667;0.103458;0.10425;0.157916;0.1155;0.095083;0.097083;0.120667;0.236375
Contr-pol-compl-ovrd-12;hist-100-20-4;true;177;0.326375;0.275709;0.442209;0.772292;0.249667;0.22475;0.214708;0.205042;0.372833;0.23275
Contr-pol-compl-ovrd-12;hist-100-20-5;true;135;0.220833;0.154625;0.160042;0.149167;0.1515;0.146125;0.15775;0.146458;0.158833;0.1595
