Policy;History;Compliant;STS count;Time 1(ms);Time 2(ms);Time 3(ms);Time 4(ms);Time 5(ms);Time 6(ms);Time 7(ms);Time 8(ms);Time 9(ms);Time 10(ms)
Contr-pol-compl-ovrd-1;hist-50-10-2;true;37;0.180167;0.129625;0.138083;0.134958;0.128375;0.125917;0.133042;0.136541;0.136833;0.141292
Contr-pol-compl-ovrd-1;hist-50-10-9;true;47;0.27875;0.167666;0.196375;0.181667;0.170333;0.187291;0.165792;0.189;0.167959;0.165375
Contr-pol-compl-ovrd-1;hist-50-10-5;true;112;0.354916;0.329042;0.324166;0.320334;0.323166;0.359333;0.413125;0.339667;0.382625;0.350208
Contr-pol-compl-ovrd-1;hist-50-10-4;true;70;0.419583;0.218042;0.212459;0.1995;0.195458;0.186291;0.217792;0.183917;0.203708;0.201625
Contr-pol-compl-ovrd-1;hist-50-10-8;true;42;0.186375;0.126125;0.128708;0.124709;0.128833;0.1255;0.132334;0.127458;0.12325;0.126833
Contr-pol-compl-ovrd-1;hist-50-10-10;true;22;0.175625;0.117208;0.100958;0.1235;0.114417;0.128792;0.107917;0.099792;0.09975;0.098959
Contr-pol-compl-ovrd-1;hist-50-10-7;true;116;0.399834;0.344209;0.333625;0.439708;0.33275;0.341333;0.331667;0.348916;0.349417;0.341417
Contr-pol-compl-ovrd-1;hist-50-10-6;true;26;0.163958;0.111042;0.101;0.144542;0.102208;0.101417;0.101708;0.095625;0.098083;0.098625
Contr-pol-compl-ovrd-1;hist-50-10-1;true;26;0.166333;0.112708;0.122083;0.108667;0.095875;0.099875;0.100417;0.104958;0.09975;0.095542
Contr-pol-compl-ovrd-6;hist-50-10-3;true;6;0.427542;0.061542;0.053125;0.049792;0.04975;0.056167;0.049333;0.04975;0.053209;0.05125
Contr-pol-compl-ovrd-6;hist-50-10-2;true;45;0.209666;0.136791;0.133208;0.135625;0.135875;0.1435;0.133833;0.134792;0.131417;0.147667
Contr-pol-compl-ovrd-6;hist-50-10-9;true;100;0.369542;0.282208;0.303792;0.305542;0.297375;0.320583;0.315209;0.302084;0.298209;0.297167
Contr-pol-compl-ovrd-6;hist-50-10-5;true;24;0.127375;0.128459;0.091208;0.083;0.086416;0.084167;0.088083;0.085292;0.103458;0.084542
Contr-pol-compl-ovrd-6;hist-50-10-4;true;106;0.360708;0.291625;0.291166;0.313375;0.3215;0.30475;0.294292;0.3305;0.290708;0.318542
Contr-pol-compl-ovrd-6;hist-50-10-8;true;69;0.252375;0.176042;0.177375;0.182125;0.175917;0.213541;0.177458;0.225625;0.202917;0.17275
Contr-pol-compl-ovrd-6;hist-50-10-10;true;64;0.245375;0.225042;0.190625;0.190208;0.188334;0.209291;0.188375;0.186959;0.187625;0.194084
Contr-pol-compl-ovrd-6;hist-50-10-7;true;61;0.208708;0.158916;0.166833;0.170125;0.178333;0.159042;0.338375;0.184208;0.171;0.163541
Contr-pol-compl-ovrd-6;hist-50-10-6;true;34;0.171708;0.108208;0.106583;0.106375;0.107042;0.121542;0.105959;0.106083;0.105583;0.105667
Contr-pol-compl-ovrd-6;hist-50-10-1;true;6;0.115292;0.050583;0.065917;0.05;0.045917;0.04625;0.046292;0.054708;0.046041;0.05025
Contr-pol-compl-no-exc;hist-50-10-3;true;136;1.743;0.64625;0.614042;0.591833;0.99575;0.59675;0.581958;0.59025;0.565833;0.585333
Contr-pol-compl-no-exc;hist-50-10-2;true;136;0.64925;0.55925;0.554375;0.544583;0.543666;0.542166;0.553083;0.539709;0.547625;0.627542
Contr-pol-compl-no-exc;hist-50-10-9;true;136;0.654292;0.581667;0.580334;0.585208;0.563667;0.594542;0.565584;0.544416;0.56;0.539542
Contr-pol-compl-no-exc;hist-50-10-5;true;136;0.581083;0.584792;0.5935;0.555625;0.532083;0.528959;0.5455;0.561625;0.559292;0.556
Contr-pol-compl-no-exc;hist-50-10-4;true;136;0.604625;0.552375;0.593875;0.555375;0.59025;0.673625;0.560542;0.699041;0.615542;0.580208
Contr-pol-compl-no-exc;hist-50-10-8;true;136;0.670334;0.546625;0.542458;0.552209;0.550792;0.65;0.622166;0.623791;3.622917;0.631333
Contr-pol-compl-no-exc;hist-50-10-10;true;136;0.5275;0.507;0.500208;0.498416;0.485166;0.502666;0.487667;0.493791;0.487917;0.491416
Contr-pol-compl-no-exc;hist-50-10-7;true;136;0.492375;0.486791;0.478792;0.496583;0.483958;0.473541;0.492375;0.482292;0.504167;0.504125
Contr-pol-compl-no-exc;hist-50-10-6;true;136;0.494;0.493625;0.482459;0.485042;0.50275;0.478083;0.47675;0.478167;0.471292;0.47275
Contr-pol-compl-no-exc;hist-50-10-1;true;136;0.486792;0.493667;0.478666;0.472292;0.48375;0.477667;0.471666;0.4785;0.485;0.498417
Contr-pol-compl-ovrd-7;hist-50-10-3;true;92;0.404208;0.228833;0.208958;0.212542;0.213167;0.208;0.212708;0.208709;0.207541;0.355
Contr-pol-compl-ovrd-7;hist-50-10-2;true;69;0.238959;0.162416;0.252083;0.196584;0.184417;0.194458;0.161083;0.162542;0.166917;0.17675
Contr-pol-compl-ovrd-7;hist-50-10-9;true;89;0.26675;0.210459;0.213084;0.2105;0.209875;0.219333;0.252208;0.234;0.21325;0.209917
Contr-pol-compl-ovrd-7;hist-50-10-5;true;15;0.089583;0.052625;0.056166;0.055958;0.051125;0.051875;0.063834;0.053875;0.052375;0.05175
Contr-pol-compl-ovrd-7;hist-50-10-4;true;36;0.143417;0.093708;0.09225;0.098709;0.18375;0.106167;0.094667;0.09275;0.109084;0.179
Contr-pol-compl-ovrd-7;hist-50-10-8;true;50;0.18575;0.141333;0.127958;0.121084;0.179584;0.136667;0.111916;0.108083;0.1085;0.10925
Contr-pol-compl-ovrd-7;hist-50-10-10;true;44;0.16775;0.133042;0.132041;0.126375;0.119458;0.11875;0.120583;0.121916;0.117958;0.141292
Contr-pol-compl-ovrd-7;hist-50-10-7;true;82;0.2755;0.222041;0.199292;0.187292;0.185958;0.207708;0.194125;0.186458;0.185458;0.188416
Contr-pol-compl-ovrd-7;hist-50-10-6;true;91;0.245583;0.217833;0.257709;0.230333;0.215916;0.206125;0.224833;0.205166;0.210917;0.20325
Contr-pol-compl-ovrd-7;hist-50-10-1;true;114;0.321833;0.271;0.297209;0.3225;0.285541;0.278375;0.27025;0.277166;0.26975;0.269625
Contr-pol-compl-ovrd-8;hist-50-10-3;true;67;0.426542;0.165875;0.149334;0.144167;0.141583;0.143833;0.142209;0.161791;0.161167;0.146792
Contr-pol-compl-ovrd-8;hist-50-10-2;true;60;0.179292;0.176709;0.1625;0.136;0.1685;0.136875;0.132917;0.140125;0.131958;0.132375
Contr-pol-compl-ovrd-8;hist-50-10-9;true;28;0.119541;0.105625;0.081833;0.079917;0.0765;0.081958;0.08775;0.086958;0.083959;0.089875
Contr-pol-compl-ovrd-8;hist-50-10-5;true;63;0.20775;0.143375;0.140625;0.127;0.126667;0.130333;0.125083;0.131542;0.12625;0.131041
Contr-pol-compl-ovrd-8;hist-50-10-4;true;61;0.204583;0.125167;0.119208;0.115375;0.127792;0.142291;0.131292;0.277209;0.148292;0.123167
Contr-pol-compl-ovrd-8;hist-50-10-8;true;33;0.153375;0.082542;0.07625;0.075458;0.077875;0.075917;0.114125;0.077417;0.086292;0.077583
Contr-pol-compl-ovrd-8;hist-50-10-10;true;72;0.224042;0.1685;0.14975;0.143208;0.145292;0.167042;0.165292;0.166458;0.1705;0.147166
Contr-pol-compl-ovrd-8;hist-50-10-7;true;6;0.078584;0.038041;0.039625;0.034125;0.036542;0.036;0.035209;0.034666;0.03475;0.034875
Contr-pol-compl-ovrd-8;hist-50-10-6;true;17;0.099541;0.057208;0.073625;0.058166;0.053625;0.054042;0.054292;0.055292;0.055833;0.054792
Contr-pol-compl-ovrd-8;hist-50-10-1;true;83;0.221375;0.1725;0.163166;0.171625;0.209458;0.282958;0.232084;0.197042;0.172417;0.169167
Contr-pol-compl-ovrd-4;hist-50-10-3;true;59;0.279833;0.133042;0.1255;0.13125;0.128667;0.121375;0.12175;0.118;0.122458;0.121291
Contr-pol-compl-ovrd-4;hist-50-10-2;true;29;0.115667;0.07375;0.074542;0.073583;0.077208;0.074417;0.074334;0.089667;0.078041;0.07525
Contr-pol-compl-ovrd-4;hist-50-10-9;true;7;0.079541;0.038458;0.037667;0.043208;0.039459;0.041333;0.042083;0.040917;0.042167;0.063167
Contr-pol-compl-ovrd-4;hist-50-10-5;true;6;0.114875;0.041709;0.035458;0.03725;0.038042;0.035166;0.035;0.035875;0.066625;0.047584
Contr-pol-compl-ovrd-4;hist-50-10-4;true;53;0.152416;0.107667;0.125084;0.108541;0.100625;0.10225;0.103875;0.102791;0.102333;0.10375
Contr-pol-compl-ovrd-4;hist-50-10-8;true;7;0.07075;0.037666;0.038791;0.036333;0.042542;0.039083;0.048375;0.044042;0.042916;0.043667
Contr-pol-compl-ovrd-4;hist-50-10-10;true;54;0.169917;0.128625;0.134291;0.126;0.116292;0.117917;0.119416;0.122542;0.116708;0.116958
Contr-pol-compl-ovrd-4;hist-50-10-7;true;32;0.1095;0.073541;0.069375;0.0705;0.069791;0.069458;0.068;0.06925;0.068041;0.069167
Contr-pol-compl-ovrd-4;hist-50-10-6;true;9;0.0785;0.04325;0.047041;0.04375;0.043791;0.04325;0.042417;0.051916;0.046791;0.04625
Contr-pol-compl-ovrd-4;hist-50-10-1;true;68;0.211333;0.149834;0.132625;0.130917;0.129125;0.131875;0.1305;0.13025;0.1285;0.13075
Contr-pol-compl-ovrd-5;hist-50-10-3;true;111;0.3745;0.269416;0.226958;0.213125;0.213167;0.213708;0.2235;0.2105;0.207917;0.24575
Contr-pol-compl-ovrd-5;hist-50-10-2;true;115;0.326125;0.231542;0.219667;0.220416;0.222083;0.226666;0.222667;0.219791;0.220209;0.231875
Contr-pol-compl-ovrd-5;hist-50-10-9;true;74;0.193167;0.146708;0.145041;0.144375;0.146542;0.151459;0.146583;0.144625;0.146708;0.169875
Contr-pol-compl-ovrd-5;hist-50-10-5;true;32;0.122;0.079458;0.076875;0.081291;0.07225;0.0775;0.069458;0.069291;0.069458;0.071375
Contr-pol-compl-ovrd-5;hist-50-10-4;true;96;0.252958;0.188541;0.17925;0.186333;0.184875;0.183333;0.181959;0.180792;0.185292;0.226
Contr-pol-compl-ovrd-5;hist-50-10-8;true;15;0.113708;0.056584;0.0835;0.084708;0.06375;0.05825;0.057875;0.053333;0.059959;0.05925
Contr-pol-compl-ovrd-5;hist-50-10-10;true;105;0.3365;0.232583;4.291125;0.253458;0.200291;0.193875;0.192334;0.194916;0.190292;0.19575
Contr-pol-compl-ovrd-5;hist-50-10-7;true;40;0.086;0.078041;0.07775;0.078083;0.079083;0.078;0.082875;0.080208;0.076417;0.078917
Contr-pol-compl-ovrd-5;hist-50-10-6;true;79;0.157125;0.148875;0.148708;0.145708;0.147083;0.151333;0.167125;0.189042;0.139583;0.131875
Contr-pol-compl-ovrd-5;hist-50-10-1;true;48;0.102875;0.090792;0.090167;0.095291;0.092584;0.089667;0.091625;0.089625;0.090834;0.090583
Contr-pol-compl-ovrd-9;hist-50-10-3;true;78;0.269708;0.1445;0.131125;0.130208;0.131916;0.129458;0.129333;0.130042;0.146709;0.141166
Contr-pol-compl-ovrd-9;hist-50-10-2;true;86;0.179208;0.140041;0.144375;0.151416;0.153583;0.149625;0.141917;0.142291;0.140167;0.13875
Contr-pol-compl-ovrd-9;hist-50-10-9;true;108;0.230583;0.1875;0.179584;0.182875;0.18125;0.186083;0.18375;0.178792;0.194708;0.192291
Contr-pol-compl-ovrd-9;hist-50-10-5;true;51;0.139916;0.093833;0.089834;0.086209;0.09;0.089958;0.092208;0.090375;0.088125;0.085333
Contr-pol-compl-ovrd-9;hist-50-10-4;true;10;0.082833;0.042625;0.042791;0.041917;0.044042;0.042959;0.05125;0.045167;0.042917;0.043834
Contr-pol-compl-ovrd-9;hist-50-10-8;true;58;0.150166;0.0975;0.094417;0.101334;0.098125;0.097792;0.154417;0.134459;0.106;0.11225
Contr-pol-compl-ovrd-9;hist-50-10-10;true;13;0.193;0.062625;0.128625;0.060583;0.053041;0.051625;0.055417;0.055959;0.065834;0.058333
Contr-pol-compl-ovrd-9;hist-50-10-7;true;23;0.138292;0.053666;0.056;0.052875;0.053791;0.052166;0.056041;0.053041;0.055417;0.059417
Contr-pol-compl-ovrd-9;hist-50-10-6;true;67;0.159417;0.118709;0.11525;0.117583;0.11425;0.116167;0.115167;0.119;0.120042;0.11525
Contr-pol-compl-ovrd-9;hist-50-10-1;true;39;0.128292;0.082;0.081125;0.080291;0.08075;0.079833;0.083;0.080542;0.084625;0.103459
Contr-pol-compl-ovrd-2;hist-50-10-3;true;25;0.237875;0.066375;0.059625;0.0575;0.058375;0.05725;0.05775;0.056084;0.057917;0.054958
Contr-pol-compl-ovrd-2;hist-50-10-2;true;15;0.0805;0.045042;0.044167;0.044666;0.044625;0.045667;0.046625;0.044375;0.043583;0.044208
Contr-pol-compl-ovrd-2;hist-50-10-9;true;18;0.085834;0.049834;0.050334;0.05075;0.049291;0.050208;0.050458;0.050667;0.049541;0.050083
Contr-pol-compl-ovrd-2;hist-50-10-5;true;86;0.172792;0.132625;0.137916;0.133083;0.132042;0.132292;0.133875;0.130833;0.13675;0.134542
Contr-pol-compl-ovrd-2;hist-50-10-4;true;18;0.103625;0.05075;0.049917;0.051583;0.048875;0.0485;0.048417;0.053542;0.048875;0.052125
Contr-pol-compl-ovrd-2;hist-50-10-8;true;23;0.105333;0.067667;0.051625;0.062583;0.0515;0.052041;0.050791;0.058625;0.05375;0.052083
Contr-pol-compl-ovrd-2;hist-50-10-10;true;35;0.120958;0.078083;0.077;0.078708;0.082291;0.077333;0.078333;0.075625;0.092916;0.089875
Contr-pol-compl-ovrd-2;hist-50-10-7;true;108;0.23075;0.18025;0.181542;0.176;0.180042;0.221875;0.232667;0.207833;0.189916;0.181292
Contr-pol-compl-ovrd-2;hist-50-10-6;true;106;0.204875;0.167584;0.166458;0.169791;0.167375;0.163125;0.1795;0.179917;0.20225;0.183541
Contr-pol-compl-ovrd-2;hist-50-10-1;true;14;0.084291;0.047833;0.06375;0.048792;0.058166;0.041625;0.0405;0.041542;0.040125;0.040958
Contr-pol-compl-ovrd-3;hist-50-10-3;true;14;0.25075;0.050792;0.043875;0.04025;0.073583;0.056167;0.04125;0.047667;0.040584;0.053375
Contr-pol-compl-ovrd-3;hist-50-10-2;true;78;0.162375;0.130875;0.118666;0.127375;0.124917;0.130792;0.132541;0.121166;0.120666;0.118208
Contr-pol-compl-ovrd-3;hist-50-10-9;true;64;0.134333;0.11725;0.112625;0.156458;0.115125;0.109417;0.10725;0.113125;0.10975;0.122667
Contr-pol-compl-ovrd-3;hist-50-10-5;true;41;0.10225;0.076834;0.070792;0.0695;0.072459;0.070458;0.070125;0.071458;0.07325;0.071084
Contr-pol-compl-ovrd-3;hist-50-10-4;true;45;0.105625;0.079292;0.079875;0.077208;0.07925;0.078959;0.078292;0.0795;0.079125;0.079
Contr-pol-compl-ovrd-3;hist-50-10-8;true;90;0.174167;0.138084;0.133791;0.137208;0.138417;0.131167;0.137;0.135042;0.131625;0.162375
Contr-pol-compl-ovrd-3;hist-50-10-10;true;90;0.190458;0.135625;0.13675;0.13075;0.131666;0.137333;0.134667;0.131125;0.132959;0.132375
Contr-pol-compl-ovrd-3;hist-50-10-7;true;14;0.068625;0.041042;0.039125;0.039333;0.542792;0.069709;0.05625;0.042708;0.048959;0.041792
Contr-pol-compl-ovrd-3;hist-50-10-6;true;56;0.128083;0.096917;0.092708;0.09575;0.093125;0.091375;0.092625;0.090667;0.096292;0.10575
Contr-pol-compl-ovrd-3;hist-50-10-1;true;56;0.127875;0.139333;0.109417;0.097458;0.090625;0.091334;0.087375;0.0945;0.088792;0.089708
